
City,Year,Field,Graduates
Itanagar,2017,hotel_management_degree,450
Itanagar,2017,education_BEd,3700
Itanagar,2017,diploma_holders_polytechnic,4700
Itanagar,2017,vocational_degree_BVoc,60
Itanagar,2017,ITI_and_ShortTerm_Vocational_Certified,20000
Itanagar,2017,pg_science_MSc,1100
Itanagar,2017,pg_commerce_MCom,940
Itanagar,2017,pg_arts_MA,1600
Itanagar,2017,pg_eng_ME_MTech,400
Itanagar,2017,pg_medical_MD_MS,70
Itanagar,2017,pg_management_MBA,1300
Itanagar,2017,pg_computers_MCA,700
Itanagar,2017,pg_education_MEd,320
Itanagar,2018,engineers_BE_BTech,4500
Itanagar,2018,architecture_BArch,95
Itanagar,2018,design_graduates_BDes_MDes,55
Itanagar,2018,doctors_MBBS,300
Itanagar,2018,doctors_BDS,115
Itanagar,2018,doctors_BAMS_BHMS_Unani,165
Itanagar,2018,bsc_graduates,5600
Itanagar,2018,bcom_graduates,4800
Itanagar,2018,arts_graduates_BA,8600
Itanagar,2018,hotel_management_degree,500
Itanagar,2018,education_BEd,3800
Itanagar,2018,diploma_holders_polytechnic,4800
Itanagar,2018,vocational_degree_BVoc,80
Itanagar,2018,ITI_and_ShortTerm_Vocational_Certified,22000
Itanagar,2018,pg_science_MSc,1150
Itanagar,2018,pg_commerce_MCom,960
Itanagar,2018,pg_arts_MA,1650
Itanagar,2018,pg_eng_ME_MTech,450
Itanagar,2018,pg_medical_MD_MS,80
Itanagar,2018,pg_management_MBA,1400
Itanagar,2018,pg_computers_MCA,900
Itanagar,2018,pg_education_MEd,330
Itanagar,2019,engineers_BE_BTech,4800
Itanagar,2019,architecture_BArch,100
Itanagar,2019,design_graduates_BDes_MDes,60
Itanagar,2019,doctors_MBBS,320
Itanagar,2019,doctors_BDS,120
Itanagar,2019,doctors_BAMS_BHMS_Unani,170
Itanagar,2019,bsc_graduates,5800
Itanagar,2019,bcom_graduates,5000
Itanagar,2019,arts_graduates_BA,8800
Itanagar,2019,hotel_management_degree,550
Itanagar,2019,education_BEd,4000
Itanagar,2019,diploma_holders_polytechnic,5000
Itanagar,2019,vocational_degree_BVoc,120
Itanagar,2019,ITI_and_ShortTerm_Vocational_Certified,24000
Itanagar,2019,pg_science_MSc,1200
Itanagar,2019,pg_commerce_MCom,1000
Itanagar,2019,pg_arts_MA,1700
Itanagar,2019,pg_eng_ME_MTech,480
Itanagar,2019,pg_medical_MD_MS,90
Itanagar,2019,pg_management_MBA,1500
Itanagar,2019,pg_computers_MCA,950
Itanagar,2019,pg_education_MEd,350
Itanagar,2020,engineers_BE_BTech,4900
Itanagar,2020,architecture_BArch,105
Itanagar,2020,design_graduates_BDes_MDes,65
Itanagar,2020,doctors_MBBS,340
Itanagar,2020,doctors_BDS,125
Itanagar,2020,doctors_BAMS_BHMS_Unani,175
Itanagar,2020,bsc_graduates,5900
Itanagar,2020,bcom_graduates,5100
Itanagar,2020,arts_graduates_BA,8900
Itanagar,2020,hotel_management_degree,300
Itanagar,2020,education_BEd,4100
Itanagar,2020,diploma_holders_polytechnic,5100
Itanagar,2020,vocational_degree_BVoc,150
Itanagar,2020,ITI_and_ShortTerm_Vocational_Certified,18000
Itanagar,2020,pg_science_MSc,1250
Itanagar,2020,pg_commerce_MCom,1050
Itanagar,2020,pg_arts_MA,1750
Itanagar,2020,pg_eng_ME_MTech,490
Itanagar,2020,pg_medical_MD_MS,100
Itanagar,2020,pg_management_MBA,1550
Itanagar,2020,pg_computers_MCA,1000
Itanagar,2020,pg_education_MEd,360
Itanagar,2021,engineers_BE_BTech,5000
Itanagar,2021,architecture_BArch,110
Itanagar,2021,design_graduates_BDes_MDes,70
Itanagar,2021,doctors_MBBS,360
Itanagar,2021,doctors_BDS,130
Itanagar,2021,doctors_BAMS_BHMS_Unani,180
Itanagar,2021,bsc_graduates,6000
Itanagar,2021,bcom_graduates,5200
Itanagar,2021,arts_graduates_BA,9000
Itanagar,2021,hotel_management_degree,400
Itanagar,2021,education_BEd,4200
Itanagar,2021,diploma_holders_polytechnic,5200
Itanagar,2021,vocational_degree_BVoc,200
Itanagar,2021,ITI_and_ShortTerm_Vocational_Certified,22000
Itanagar,2021,pg_science_MSc,1300
Itanagar,2021,pg_commerce_MCom,1100
Itanagar,2021,pg_arts_MA,1800
Itanagar,2021,pg_eng_ME_MTech,500
Itanagar,2021,pg_medical_MD_MS,110
Itanagar,2021,pg_management_MBA,1600
Itanagar,2021,pg_computers_MCA,1100
Itanagar,2021,pg_education_MEd,370
Itanagar,2022,engineers_BE_BTech,5200
Itanagar,2022,architecture_BArch,120
Itanagar,2022,design_graduates_BDes_MDes,80
Itanagar,2022,doctors_MBBS,380
Itanagar,2022,doctors_BDS,140
Itanagar,2022,doctors_BAMS_BHMS_Unani,190
Itanagar,2022,bsc_graduates,6200
Itanagar,2022,bcom_graduates,5400
Itanagar,2022,arts_graduates_BA,9200
Itanagar,2022,hotel_management_degree,500
Itanagar,2022,education_BEd,4400
Itanagar,2022,diploma_holders_polytechnic,5400
Itanagar,2022,vocational_degree_BVoc,300
Itanagar,2022,ITI_and_ShortTerm_Vocational_Certified,25000
Itanagar,2022,pg_science_MSc,1350
Itanagar,2022,pg_commerce_MCom,1150
Itanagar,2022,pg_arts_MA,1850
Itanagar,2022,pg_eng_ME_MTech,520
Itanagar,2022,pg_medical_MD_MS,120
Itanagar,2022,pg_management_MBA,1700
Itanagar,2022,pg_computers_MCA,1200
Itanagar,2022,pg_education_MEd,380
Itanagar,2023,engineers_BE_BTech,5400
Itanagar,2023,architecture_BArch,130
Itanagar,2023,design_graduates_BDes_MDes,90
Itanagar,2023,doctors_MBBS,400
Itanagar,2023,doctors_BDS,150
Itanagar,2023,doctors_BAMS_BHMS_Unani,200
Itanagar,2023,bsc_graduates,6400
Itanagar,2023,bcom_graduates,5600
Itanagar,2023,arts_graduates_BA,9400
Itanagar,2023,hotel_management_degree,600
Itanagar,2023,education_BEd,4600
Itanagar,2023,diploma_holders_polytechnic,5600
Itanagar,2023,vocational_degree_BVoc,400
Itanagar,2023,ITI_and_ShortTerm_Vocational_Certified,28000
Itanagar,2023,pg_science_MSc,1400
Itanagar,2023,pg_commerce_MCom,1200
Itanagar,2023,pg_arts_MA,1900
Itanagar,2023,pg_eng_ME_MTech,540
Itanagar,2023,pg_medical_MD_MS,130
Itanagar,2023,pg_management_MBA,1800
Itanagar,2023,pg_computers_MCA,1300
Itanagar,2023,pg_education_MEd,400
Itanagar,2024,engineers_BE_BTech,5600
Itanagar,2024,architecture_BArch,140
Itanagar,2024,design_graduates_BDes_MDes,100
Itanagar,2024,doctors_MBBS,420
Itanagar,2024,doctors_BDS,160
Itanagar,2024,doctors_BAMS_BHMS_Unani,210
Itanagar,2024,bsc_graduates,6600
Itanagar,2024,bcom_graduates,5800
Itanagar,2024,arts_graduates_BA,9600
Itanagar,2024,hotel_management_degree,700
Itanagar,2024,education_BEd,4800
Itanagar,2024,diploma_holders_polytechnic,5800
Itanagar,2024,vocational_degree_BVoc,500
Itanagar,2024,ITI_and_ShortTerm_Vocational_Certified,30000
Itanagar,2024,pg_science_MSc,1450
Itanagar,2024,pg_commerce_MCom,1250
Itanagar,2024,pg_arts_MA,2000
Itanagar,2024,pg_eng_ME_MTech,560
Itanagar,2024,pg_medical_MD_MS,140
Itanagar,2024,pg_management_MBA,1900
Itanagar,2024,pg_computers_MCA,1400
Itanagar,2024,pg_education_MEd,420
Jaipur,2015,engineers_BE_BTech,26000
Jaipur,2015,architecture_BArch,400
Jaipur,2015,design_graduates_BDes_MDes,250
Jaipur,2015,doctors_MBBS,1300
Jaipur,2015,doctors_BDS,380
Jaipur,2015,doctors_BAMS_BHMS_Unani,450
Jaipur,2015,bsc_graduates,32000
Jaipur,2015,bcom_graduates,40000
Jaipur,2015,arts_graduates_BA,42000
Jaipur,2015,hotel_management_degree,2000
Jaipur,2015,education_BEd,8500
Jaipur,2015,diploma_holders_polytechnic,24000
Jaipur,2015,vocational_degree_BVoc,150
Jaipur,2015,ITI_and_ShortTerm_Vocational_Certified,65000
Jaipur,2015,pg_science_MSc,6400
Jaipur,2015,pg_commerce_MCom,6000
Jaipur,2015,pg_arts_MA,6300
Jaipur,2015,pg_eng_ME_MTech,2600
Jaipur,2015,pg_medical_MD_MS,650
Jaipur,2015,pg_management_MBA,8000
Jaipur,2015,pg_computers_MCA,2500
Jaipur,2015,pg_education_MEd,500
Jaipur,2016,engineers_BE_BTech,27000
Jaipur,2016,architecture_BArch,420
Jaipur,2016,design_graduates_BDes_MDes,270
Jaipur,2016,doctors_MBBS,1350
Jaipur,2016,doctors_BDS,400
Jaipur,2016,doctors_BAMS_BHMS_Unani,470
Jaipur,2016,bsc_graduates,32500
Jaipur,2016,bcom_graduates,40500
Jaipur,2016,arts_graduates_BA,42500
Jaipur,2016,hotel_management_degree,2100
Jaipur,2016,education_BEd,8700
Jaipur,2016,diploma_holders_polytechnic,25000
Jaipur,2016,vocational_degree_BVoc,200
Jaipur,2016,ITI_and_ShortTerm_Vocational_Certified,68000
Jaipur,2016,pg_science_MSc,6500
Jaipur,2016,pg_commerce_MCom,6100
Jaipur,2016,pg_arts_MA,6400
Jaipur,2016,pg_eng_ME_MTech,2700
Jaipur,2016,pg_medical_MD_MS,670
Jaipur,2016,pg_management_MBA,8200
Jaipur,2016,pg_computers_MCA,2400
Jaipur,2016,pg_education_MEd,520
Jaipur,2017,engineers_BE_BTech,25000
Jaipur,2017,architecture_BArch,450
Jaipur,2017,design_graduates_BDes_MDes,300
Jaipur,2017,doctors_MBBS,1400
Jaipur,2017,doctors_BDS,410
Jaipur,2017,doctors_BAMS_BHMS_Unani,500
Jaipur,2017,bsc_graduates,33000
Jaipur,2017,bcom_graduates,41000
Jaipur,2017,arts_graduates_BA,43000
Jaipur,2017,hotel_management_degree,2200
Jaipur,2017,education_BEd,9000
Jaipur,2017,diploma_holders_polytechnic,26000
Jaipur,2017,vocational_degree_BVoc,300
Jaipur,2017,ITI_and_ShortTerm_Vocational_Certified,72000
Jaipur,2017,pg_science_MSc,6600
Jaipur,2017,pg_commerce_MCom,6200
Jaipur,2017,pg_arts_MA,6500
Jaipur,2017,pg_eng_ME_MTech,2500
Jaipur,2017,pg_medical_MD_MS,700
Jaipur,2017,pg_management_MBA,8500
Jaipur,2017,pg_computers_MCA,2200
Jaipur,2017,pg_education_MEd,550
Jaipur,2018,engineers_BE_BTech,28000
Jaipur,2018,architecture_BArch,480
Jaipur,2018,design_graduates_BDes_MDes,330
Jaipur,2018,doctors_MBBS,1500
Jaipur,2018,doctors_BDS,430
Jaipur,2018,doctors_BAMS_BHMS_Unani,530
Jaipur,2018,bsc_graduates,33500
Jaipur,2018,bcom_graduates,42000
Jaipur,2018,arts_graduates_BA,43500
Jaipur,2018,hotel_management_degree,2300
Jaipur,2018,education_BEd,9200
Jaipur,2018,diploma_holders_polytechnic,27000
Jaipur,2018,vocational_degree_BVoc,450
Jaipur,2018,ITI_and_ShortTerm_Vocational_Certified,76000
Jaipur,2018,pg_science_MSc,6800
Jaipur,2018,pg_commerce_MCom,6400
Jaipur,2018,pg_arts_MA,6600
Jaipur,2018,pg_eng_ME_MTech,2800
Jaipur,2018,pg_medical_MD_MS,730
Jaipur,2018,pg_management_MBA,9000
Jaipur,2018,pg_computers_MCA,2600
Jaipur,2018,pg_education_MEd,580
Jaipur,2019,engineers_BE_BTech,29000
Jaipur,2019,architecture_BArch,500
Jaipur,2019,design_graduates_BDes_MDes,360
Jaipur,2019,doctors_MBBS,1550
Jaipur,2019,doctors_BDS,450
Jaipur,2019,doctors_BAMS_BHMS_Unani,560
Jaipur,2019,bsc_graduates,34000
Jaipur,2019,bcom_graduates,42500
Jaipur,2019,arts_graduates_BA,44000
Jaipur,2019,hotel_management_degree,2400
Jaipur,2019,education_BEd,9500
Jaipur,2019,diploma_holders_polytechnic,28000
Jaipur,2019,vocational_degree_BVoc,600
Jaipur,2019,ITI_and_ShortTerm_Vocational_Certified,80000
Jaipur,2019,pg_science_MSc,7000
Jaipur,2019,pg_commerce_MCom,6600
Jaipur,2019,pg_arts_MA,6700
Jaipur,2019,pg_eng_ME_MTech,2900
Jaipur,2019,pg_medical_MD_MS,760
Jaipur,2019,pg_management_MBA,9500
Jaipur,2019,pg_computers_MCA,2800
Jaipur,2019,pg_education_MEd,600
Jaipur,2020,engineers_BE_BTech,30000
Jaipur,2020,architecture_BArch,520
Jaipur,2020,design_graduates_BDes_MDes,380
Jaipur,2020,doctors_MBBS,1600
Jaipur,2020,doctors_BDS,460
Jaipur,2020,doctors_BAMS_BHMS_Unani,580
Jaipur,2020,bsc_graduates,34500
Jaipur,2020,bcom_graduates,43000
Jaipur,2020,arts_graduates_BA,44500
Jaipur,2020,hotel_management_degree,1500
Jaipur,2020,education_BEd,9800
Jaipur,2020,diploma_holders_polytechnic,28500
Jaipur,2020,vocational_degree_BVoc,800
Jaipur,2020,ITI_and_ShortTerm_Vocational_Certified,82000
Jaipur,2020,pg_science_MSc,7200
Jaipur,2020,pg_commerce_MCom,6800
Jaipur,2020,pg_arts_MA,6800
Jaipur,2020,pg_eng_ME_MTech,3000
Jaipur,2020,pg_medical_MD_MS,790
Jaipur,2020,pg_management_MBA,9800
Jaipur,2020,pg_computers_MCA,3000
Jaipur,2020,pg_education_MEd,620
Jaipur,2021,engineers_BE_BTech,32000
Jaipur,2021,architecture_BArch,550
Jaipur,2021,design_graduates_BDes_MDes,410
Jaipur,2021,doctors_MBBS,1650
Jaipur,2021,doctors_BDS,480
Jaipur,2021,doctors_BAMS_BHMS_Unani,610
Jaipur,2021,bsc_graduates,35000
Jaipur,2021,bcom_graduates,43500
Jaipur,2021,arts_graduates_BA,45000
Jaipur,2021,hotel_management_degree,2000
Jaipur,2021,education_BEd,10000
Jaipur,2021,diploma_holders_polytechnic,29000
Jaipur,2021,vocational_degree_BVoc,1000
Jaipur,2021,ITI_and_ShortTerm_Vocational_Certified,88000
Jaipur,2021,pg_science_MSc,7400
Jaipur,2021,pg_commerce_MCom,7000
Jaipur,2021,pg_arts_MA,6900
Jaipur,2021,pg_eng_ME_MTech,3200
Jaipur,2021,pg_medical_MD_MS,820
Jaipur,2021,pg_management_MBA,10200
Jaipur,2021,pg_computers_MCA,3300
Jaipur,2021,pg_education_MEd,650
Jaipur,2022,engineers_BE_BTech,34000
Jaipur,2022,architecture_BArch,580
Jaipur,2022,design_graduates_BDes_MDes,450
Jaipur,2022,doctors_MBBS,1700
Jaipur,2022,doctors_BDS,500
Jaipur,2022,doctors_BAMS_BHMS_Unani,640
Jaipur,2022,bsc_graduates,36000
Jaipur,2022,bcom_graduates,44000
Jaipur,2022,arts_graduates_BA,45500
Jaipur,2022,hotel_management_degree,2300
Jaipur,2022,education_BEd,10200
Jaipur,2022,diploma_holders_polytechnic,30000
Jaipur,2022,vocational_degree_BVoc,1300
Jaipur,2022,ITI_and_ShortTerm_Vocational_Certified,94000
Jaipur,2022,pg_science_MSc,7600
Jaipur,2022,pg_commerce_MCom,7200
Jaipur,2022,pg_arts_MA,7000
Jaipur,2022,pg_eng_ME_MTech,3400
Jaipur,2022,pg_medical_MD_MS,850
Jaipur,2022,pg_management_MBA,10800
Jaipur,2022,pg_computers_MCA,3600
Jaipur,2022,pg_education_MEd,680
Jaipur,2023,engineers_BE_BTech,35000
Jaipur,2023,architecture_BArch,600
Jaipur,2023,design_graduates_BDes_MDes,480
Jaipur,2023,doctors_MBBS,1750
Jaipur,2023,doctors_BDS,520
Jaipur,2023,doctors_BAMS_BHMS_Unani,670
Jaipur,2023,bsc_graduates,36500
Jaipur,2023,bcom_graduates,44500
Jaipur,2023,arts_graduates_BA,46000
Jaipur,2023,hotel_management_degree,2500
Jaipur,2023,education_BEd,10500
Jaipur,2023,diploma_holders_polytechnic,31000
Jaipur,2023,vocational_degree_BVoc,1600
Jaipur,2023,ITI_and_ShortTerm_Vocational_Certified,100000
Jaipur,2023,pg_science_MSc,7800
Jaipur,2023,pg_commerce_MCom,7400
Jaipur,2023,pg_arts_MA,7100
Jaipur,2023,pg_eng_ME_MTech,3500
Jaipur,2023,pg_medical_MD_MS,880
Jaipur,2023,pg_management_MBA,11200
Jaipur,2023,pg_computers_MCA,3800
Jaipur,2023,pg_education_MEd,700
Jaipur,2024,engineers_BE_BTech,36000
Jaipur,2024,architecture_BArch,620
Jaipur,2024,design_graduates_BDes_MDes,520
Jaipur,2024,doctors_MBBS,1800
Jaipur,2024,doctors_BDS,540
Jaipur,2024,doctors_BAMS_BHMS_Unani,700
Jaipur,2024,bsc_graduates,37000
Jaipur,2024,bcom_graduates,45000
Jaipur,2024,arts_graduates_BA,46500
Jaipur,2024,hotel_management_degree,2700
Jaipur,2024,education_BEd,10800
Jaipur,2024,diploma_holders_polytechnic,32000
Jaipur,2024,vocational_degree_BVoc,1900
Jaipur,2024,ITI_and_ShortTerm_Vocational_Certified,105000
Jaipur,2024,pg_science_MSc,8000
Jaipur,2024,pg_commerce_MCom,7600
Jaipur,2024,pg_arts_MA,7200
Jaipur,2024,pg_eng_ME_MTech,3600
Jaipur,2024,pg_medical_MD_MS,910
Jaipur,2024,pg_management_MBA,11500
Jaipur,2024,pg_computers_MCA,4000
Jaipur,2024,pg_education_MEd,720
Jodhpur,2015,engineers_BE_BTech,18000
Jodhpur,2015,architecture_BArch,250
Jodhpur,2015,design_graduates_BDes_MDes,150
Jodhpur,2015,doctors_MBBS,1000
Jodhpur,2015,doctors_BDS,350
Jodhpur,2015,doctors_BAMS_BHMS_Unani,400
Jodhpur,2015,bsc_graduates,25000
Jodhpur,2015,bcom_graduates,28000
Jodhpur,2015,arts_graduates_BA,30000
Jodhpur,2015,hotel_management_degree,900
Jodhpur,2015,education_BEd,7000
Jodhpur,2015,diploma_holders_polytechnic,20000
Jodhpur,2015,vocational_degree_BVoc,80
Jodhpur,2015,ITI_and_ShortTerm_Vocational_Certified,50000
Jodhpur,2015,pg_science_MSc,5000
Jodhpur,2015,pg_commerce_MCom,4200
Jodhpur,2015,pg_arts_MA,5000
Jodhpur,2015,pg_eng_ME_MTech,1800
Jodhpur,2015,pg_medical_MD_MS,500
Jodhpur,2015,pg_management_MBA,6000
Jodhpur,2015,pg_computers_MCA,2000
Jodhpur,2015,pg_education_MEd,450
Jodhpur,2016,engineers_BE_BTech,19000
Jodhpur,2016,architecture_BArch,260
Jodhpur,2016,design_graduates_BDes_MDes,160
Jodhpur,2016,doctors_MBBS,1050
Jodhpur,2016,doctors_BDS,360
Jodhpur,2016,doctors_BAMS_BHMS_Unani,420
Jodhpur,2016,bsc_graduates,25500
Jodhpur,2016,bcom_graduates,28500
Jodhpur,2016,arts_graduates_BA,30500
Jodhpur,2016,hotel_management_degree,1000
Jodhpur,2016,education_BEd,7200
Jodhpur,2016,diploma_holders_polytechnic,21000
Jodhpur,2016,vocational_degree_BVoc,120
Jodhpur,2016,ITI_and_ShortTerm_Vocational_Certified,52000
Jodhpur,2016,pg_science_MSc,5100
Jodhpur,2016,pg_commerce_MCom,4300
Jodhpur,2016,pg_arts_MA,5100
Jodhpur,2016,pg_eng_ME_MTech,1900
Jodhpur,2016,pg_medical_MD_MS,520
Jodhpur,2016,pg_management_MBA,6200
Jodhpur,2016,pg_computers_MCA,1900
Jodhpur,2016,pg_education_MEd,470
Jodhpur,2017,engineers_BE_BTech,17000
Jodhpur,2017,architecture_BArch,270
Jodhpur,2017,design_graduates_BDes_MDes,170
Jodhpur,2017,doctors_MBBS,1100
Jodhpur,2017,doctors_BDS,370
Jodhpur,2017,doctors_BAMS_BHMS_Unani,440
Jodhpur,2017,bsc_graduates,26000
Jodhpur,2017,bcom_graduates,29000
Jodhpur,2017,arts_graduates_BA,31000
Jodhpur,2017,hotel_management_degree,1100
Jodhpur,2017,education_BEd,7500
Jodhpur,2017,diploma_holders_polytechnic,22000
Jodhpur,2017,vocational_degree_BVoc,200
Jodhpur,2017,ITI_and_ShortTerm_Vocational_Certified,55000
Jodhpur,2017,pg_science_MSc,5200
Jodhpur,2017,pg_commerce_MCom,4400
Jodhpur,2017,pg_arts_MA,5200
Jodhpur,2017,pg_eng_ME_MTech,1700
Jodhpur,2017,pg_medical_MD_MS,550
Jodhpur,2017,pg_management_MBA,6500
Jodhpur,2017,pg_computers_MCA,1700
Jodhpur,2017,pg_education_MEd,500
Jodhpur,2018,engineers_BE_BTech,20000
Jodhpur,2018,architecture_BArch,280
Jodhpur,2018,design_graduates_BDes_MDes,180
Jodhpur,2018,doctors_MBBS,1200
Jodhpur,2018,doctors_BDS,380
Jodhpur,2018,doctors_BAMS_BHMS_Unani,460
Jodhpur,2018,bsc_graduates,26500
Jodhpur,2018,bcom_graduates,29500
Jodhpur,2018,arts_graduates_BA,31500
Jodhpur,2018,hotel_management_degree,1200
Jodhpur,2018,education_BEd,7800
Jodhpur,2018,diploma_holders_polytechnic,23000
Jodhpur,2018,vocational_degree_BVoc,300
Jodhpur,2018,ITI_and_ShortTerm_Vocational_Certified,58000
Jodhpur,2018,pg_science_MSc,5400
Jodhpur,2018,pg_commerce_MCom,4600
Jodhpur,2018,pg_arts_MA,5300
Jodhpur,2018,pg_eng_ME_MTech,2000
Jodhpur,2018,pg_medical_MD_MS,580
Jodhpur,2018,pg_management_MBA,7000
Jodhpur,2018,pg_computers_MCA,2100
Jodhpur,2018,pg_education_MEd,520
Jodhpur,2019,engineers_BE_BTech,21000
Jodhpur,2019,architecture_BArch,300
Jodhpur,2019,design_graduates_BDes_MDes,200
Jodhpur,2019,doctors_MBBS,1250
Jodhpur,2019,doctors_BDS,400
Jodhpur,2019,doctors_BAMS_BHMS_Unani,480
Jodhpur,2019,bsc_graduates,27000
Jodhpur,2019,bcom_graduates,30000
Jodhpur,2019,arts_graduates_BA,32000
Jodhpur,2019,hotel_management_degree,1300
Jodhpur,2019,education_BEd,8000
Jodhpur,2019,diploma_holders_polytechnic,24000
Jodhpur,2019,vocational_degree_BVoc,450
Jodhpur,2019,ITI_and_ShortTerm_Vocational_Certified,62000
Jodhpur,2019,pg_science_MSc,5600
Jodhpur,2019,pg_commerce_MCom,4800
Jodhpur,2019,pg_arts_MA,5400
Jodhpur,2019,pg_eng_ME_MTech,2100
Jodhpur,2019,pg_medical_MD_MS,620
Jodhpur,2019,pg_management_MBA,7500
Jodhpur,2019,pg_computers_MCA,2300
Jodhpur,2019,pg_education_MEd,550
Jodhpur,2020,engineers_BE_BTech,21500
Jodhpur,2020,architecture_BArch,310
Jodhpur,2020,design_graduates_BDes_MDes,210
Jodhpur,2020,doctors_MBBS,1300
Jodhpur,2020,doctors_BDS,410
Jodhpur,2020,doctors_BAMS_BHMS_Unani,500
Jodhpur,2020,bsc_graduates,27500
Jodhpur,2020,bcom_graduates,30500
Jodhpur,2020,arts_graduates_BA,32500
Jodhpur,2020,hotel_management_degree,700
Jodhpur,2020,education_BEd,8200
Jodhpur,2020,diploma_holders_polytechnic,24500
Jodhpur,2020,vocational_degree_BVoc,600
Jodhpur,2020,ITI_and_ShortTerm_Vocational_Certified,58000
Jodhpur,2020,pg_science_MSc,5800
Jodhpur,2020,pg_commerce_MCom,5000
Jodhpur,2020,pg_arts_MA,5500
Jodhpur,2020,pg_eng_ME_MTech,2150
Jodhpur,2020,pg_medical_MD_MS,650
Jodhpur,2020,pg_management_MBA,7800
Jodhpur,2020,pg_computers_MCA,2400
Jodhpur,2020,pg_education_MEd,570
Jodhpur,2021,engineers_BE_BTech,22000
Jodhpur,2021,architecture_BArch,320
Jodhpur,2021,design_graduates_BDes_MDes,220
Jodhpur,2021,doctors_MBBS,1350
Jodhpur,2021,doctors_BDS,420
Jodhpur,2021,doctors_BAMS_BHMS_Unani,520
Jodhpur,2021,bsc_graduates,28000
Jodhpur,2021,bcom_graduates,31000
Jodhpur,2021,arts_graduates_BA,33000
Jodhpur,2021,hotel_management_degree,900
Jodhpur,2021,education_BEd,8500
Jodhpur,2021,diploma_holders_polytechnic,25000
Jodhpur,2021,vocational_degree_BVoc,800
Jodhpur,2021,ITI_and_ShortTerm_Vocational_Certified,65000
Jodhpur,2021,pg_science_MSc,6000
Jodhpur,2021,pg_commerce_MCom,5200
Jodhpur,2021,pg_arts_MA,5600
Jodhpur,2021,pg_eng_ME_MTech,2200
Jodhpur,2021,pg_medical_MD_MS,680
Jodhpur,2021,pg_management_MBA,8200
Jodhpur,2021,pg_computers_MCA,2600
Jodhpur,2021,pg_education_MEd,600
Jodhpur,2022,engineers_BE_BTech,23000
Jodhpur,2022,architecture_BArch,340
Jodhpur,2022,design_graduates_BDes_MDes,240
Jodhpur,2022,doctors_MBBS,1400
Jodhpur,2022,doctors_BDS,430
Jodhpur,2022,doctors_BAMS_BHMS_Unani,540
Jodhpur,2022,bsc_graduates,28500
Jodhpur,2022,bcom_graduates,31500
Jodhpur,2022,arts_graduates_BA,33500
Jodhpur,2022,hotel_management_degree,1200
Jodhpur,2022,education_BEd,8800
Jodhpur,2022,diploma_holders_polytechnic,26000
Jodhpur,2022,vocational_degree_BVoc,1100
Jodhpur,2022,ITI_and_ShortTerm_Vocational_Certified,70000
Jodhpur,2022,pg_science_MSc,6200
Jodhpur,2022,pg_commerce_MCom,5400
Jodhpur,2022,pg_arts_MA,5700
Jodhpur,2022,pg_eng_ME_MTech,2300
Jodhpur,2022,pg_medical_MD_MS,720
Jodhpur,2022,pg_management_MBA,8600
Jodhpur,2022,pg_computers_MCA,2800
Jodhpur,2022,pg_education_MEd,620
Jodhpur,2023,engineers_BE_BTech,24000
Jodhpur,2023,architecture_BArch,360
Jodhpur,2023,design_graduates_BDes_MDes,260
Jodhpur,2023,doctors_MBBS,1450
Jodhpur,2023,doctors_BDS,450
Jodhpur,2023,doctors_BAMS_BHMS_Unani,560
Jodhpur,2023,bsc_graduates,29000
Jodhpur,2023,bcom_graduates,32000
Jodhpur,2023,arts_graduates_BA,34000
Jodhpur,2023,hotel_management_degree,1400
Jodhpur,2023,education_BEd,9000
Jodhpur,2023,diploma_holders_polytechnic,27000
Jodhpur,2023,vocational_degree_BVoc,1400
Jodhpur,2023,ITI_and_ShortTerm_Vocational_Certified,75000
Jodhpur,2023,pg_science_MSc,6400
Jodhpur,2023,pg_commerce_MCom,5600
Jodhpur,2023,pg_arts_MA,5800
Jodhpur,2023,pg_eng_ME_MTech,2400
Jodhpur,2023,pg_medical_MD_MS,750
Jodhpur,2023,pg_management_MBA,9000
Jodhpur,2023,pg_computers_MCA,3000
Jodhpur,2023,pg_education_MEd,650
Jodhpur,2024,engineers_BE_BTech,25000
Jodhpur,2024,architecture_BArch,380
Jodhpur,2024,design_graduates_BDes_MDes,280
Jodhpur,2024,doctors_MBBS,1500
Jodhpur,2024,doctors_BDS,460
Jodhpur,2024,doctors_BAMS_BHMS_Unani,580
Jodhpur,2024,bsc_graduates,29500
Jodhpur,2024,bcom_graduates,32500
Jodhpur,2024,arts_graduates_BA,34500
Jodhpur,2024,hotel_management_degree,1600
Jodhpur,2024,education_BEd,9200
Jodhpur,2024,diploma_holders_polytechnic,28000
Jodhpur,2024,vocational_degree_BVoc,1700
Jodhpur,2024,ITI_and_ShortTerm_Vocational_Certified,80000
Jodhpur,2024,pg_science_MSc,6600
Jodhpur,2024,pg_commerce_MCom,5800
Jodhpur,2024,pg_arts_MA,5900
Jodhpur,2024,pg_eng_ME_MTech,2500
Jodhpur,2024,pg_medical_MD_MS,780
Jodhpur,2024,pg_management_MBA,9400
Jodhpur,2024,pg_computers_MCA,3200
Jodhpur,2024,pg_education_MEd,680
Kanpur,2015,engineers_BE_BTech,26000
Kanpur,2015,architecture_BArch,300
Kanpur,2015,design_graduates_BDes_MDes,120
Kanpur,2015,doctors_MBBS,1300
Kanpur,2015,doctors_BDS,400
